SecurityID,TradeTime,TradePrice,TradeQty,TradeAmount,BuyNo,SellNo,TradeIndex,ChannelNo,TradeBSFlag,BizIndex
600000,20220426134508640,7.940,700,5558.000,9482768,9490847,5777645,5,S,14779313
600000,20220426134508660,7.950,400,3180.000,9490892,9487930,5777666,5,B,14779372
600000,20220426134510480,7.950,1000,7950.000,9493182,9487930,5778909,5,B,14782581
600000,20220426134512220,7.950,1300,10335.000,9494753,9487930,5779684,5,B,14784890
600000,20220426134513360,7.950,700,5565.000,9495983,9494154,5780413,5,B,14786636
600000,20220426134513640,7.940,500,3970.000,9482768,9496152,5780520,5,S,14786902
600000,20220426134514770,7.950,200,1590.000,9496735,9494154,5780976,5,B,14787967
600000,20220426134514770,7.950,100,795.000,9496736,9494154,5780977,5,B,14787968
600000,20220426134514800,7.950,200,1590.000,9496771,9494154,5780996,5,B,14788008
600000,20220426134514800,7.950,200,1590.000,9496772,9494154,5780997,5,B,14788009
600000,20220426134514980,7.950,700,5565.000,9497006,9494154,5781084,5,B,14788371
600000,20220426134515020,7.950,1200,9540.000,9497068,9494154,5781133,5,B,14788472
600000,20220426134515020,7.950,100,795.000,9497068,9494256,5781134,5,B,14788473
600000,20220426134515020,7.950,400,3180.000,9497068,9496220,5781135,5,B,14788474
600000,20220426134515520,7.950,1000,7950.000,9497842,9496220,5781540,5,B,14789574
600000,20220426134515740,7.950,300,2385.000,9498012,9496220,5781643,5,B,14789850
600000,20220426134516040,7.940,900,7146.000,9482768,9498278,5781869,5,S,14790303
600000,20220426134516650,7.950,800,6360.000,9498681,9496220,5782130,5,B,14790921
600000,20220426134516650,7.950,300,2385.000,9498681,9496756,5782131,5,B,14790922
600000,20220426134516650,7.950,2800,22260.000,9498681,9498504,5782132,5,B,14790923
600000,20220426134517070,7.940,800,6352.000,9482768,9498913,5782303,5,S,14791315
600000,20220426134517750,7.940,100,794.000,9482768,9499368,5782658,5,S,14792063
600000,20220426134517780,7.950,200,1590.000,9499396,9498504,5782693,5,B,14792114
600000,20220426134519010,7.950,100,795.000,9500651,9498504,5783515,5,B,14793981
600000,20220426134520590,7.950,400,3180.000,9501662,9498504,5784264,5,B,14795598
600000,20220426134520590,7.950,100,795.000,9501662,9498577,5784265,5,B,14795599
600000,20220426134520590,7.950,500,3975.000,9501662,9499406,5784266,5,B,14795600
600000,20220426134520790,7.950,200,1590.000,9501820,9499406,5784393,5,B,14795859
600000,20220426134520790,7.950,500,3975.000,9501820,9499744,5784394,5,B,14795860
600000,20220426134520790,7.950,100,795.000,9501820,9500735,5784395,5,B,14795861
600000,20220426134520900,7.950,100,795.000,9501829,9501891,5784427,5,S,14795963
600000,20220426134521260,7.950,1800,14310.000,9502345,9501891,5784737,5,B,14796590
600000,20220426134522070,7.940,700,5558.000,9482768,9503131,5785245,5,S,14797794
600000,20220426134524520,7.950,800,6360.000,9504780,9501891,5786230,5,B,14800332
600000,20220426134525570,7.950,300,2385.000,9505585,9501891,5786605,5,B,14801521
600000,20220426134525570,7.950,100,795.000,9505585,9502477,5786606,5,B,14801522
600000,20220426134525570,7.950,400,3180.000,9505585,9504124,5786607,5,B,14801523
600000,20220426134525570,7.960,200,1592.000,9505585,9176549,5786608,5,B,14801524
600000,20220426134525980,7.960,700,5572.000,9505841,9176549,5786784,5,B,14801954
600000,20220426134526850,7.950,1000,7950.000,9506083,9506349,5787187,5,S,14802840
600000,20220426134526940,7.950,200,1590.000,9506083,9506438,5787222,5,S,14802967
600000,20220426134526940,7.950,100,795.000,9506300,9506438,5787223,5,S,14802968
600000,20220426134526940,7.950,100,795.000,9506316,9506438,5787224,5,S,14802969
600000,20220426134526940,7.950,100,795.000,9506318,9506438,5787225,5,S,14802970
600000,20220426134526940,7.950,100,795.000,9506320,9506438,5787226,5,S,14802971
600000,20220426134526940,7.950,200,1590.000,9506359,9506438,5787227,5,S,14802972
600000,20220426134526940,7.950,200,1590.000,9506360,9506438,5787228,5,S,14802973
600000,20220426134526940,7.950,200,1590.000,9506362,9506438,5787229,5,S,14802974
600000,20220426134527240,7.940,500,3970.000,9483128,9506909,5787581,5,S,14803670
600000,20220426134530630,7.950,1000,7950.000,9509591,9506438,5789257,5,B,14807882
600000,20220426134530700,7.950,100,795.000,9509635,9506438,5789291,5,B,14807969
600000,20220426134530700,7.950,800,6360.000,9509635,9508577,5789292,5,B,14807970
600000,20220426134530700,7.950,100,795.000,9509635,9508906,5789293,5,B,14807971
600000,20220426134531110,7.950,100,795.000,9509635,9509901,5789461,5,S,14808422
600000,20220426134531130,7.950,400,3180.000,9509635,9509907,5789464,5,S,14808428
600000,20220426134531980,7.950,100,795.000,9509635,9510443,5789829,5,S,14809272
600000,20220426134532030,7.950,2600,20670.000,9509635,9510493,5789854,5,S,14809333
600000,20220426134532030,7.940,100,794.000,9483128,9510493,5789855,5,S,14809334
600000,20220426134532030,7.940,1800,14292.000,9484329,9510493,5789856,5,S,14809335
600000,20220426134532070,7.940,900,7146.000,9484329,9510518,5789874,5,S,14809366
600000,20220426134532970,7.950,700,5565.000,9511009,9510888,5790220,5,B,14810189
600000,20220426134533270,7.940,800,6352.000,9484329,9511329,5790393,5,S,14810673
600000,20220426134533570,7.950,100,795.000,9511653,9510888,5790557,5,B,14811151
600000,20220426134533570,7.960,3500,27860.000,9511653,9176549,5790558,5,B,14811152
600000,20220426134534320,7.940,700,5558.000,9484329,9512169,5790849,5,S,14811979
600000,20220426134534320,7.940,100,794.000,9484471,9512169,5790850,5,S,14811980
600000,20220426134534860,7.960,300,2388.000,9512465,9176549,5791035,5,B,14812455
600000,20220426134535550,7.960,1000,7960.000,9512839,9176549,5791312,5,B,14813094
600000,20220426134539600,7.960,605,4815.800,9516050,9176549,5793174,5,B,14817856
600000,20220426134539600,7.960,95,756.200,9516050,9176565,5793175,5,B,14817857
600000,20220426134539730,7.950,100,795.000,9512475,9516157,5793222,5,S,14817994
600000,20220426134542560,7.950,100,795.000,9512475,9518779,5794971,5,S,14821944
600000,20220426134545350,7.960,800,6368.000,9521037,9176565,5796439,5,B,14825435
600000,20220426134546810,7.950,600,4770.000,9512475,9522265,5797244,5,S,14827224
600000,20220426134549970,7.950,2300,18285.000,9512475,9524759,5799095,5,S,14831170
600000,20220426134549970,7.950,700,5565.000,9513078,9524759,5799096,5,S,14831171
600000,20220426134550730,7.960,700,5572.000,9525353,9176565,5799460,5,B,14832093
600000,20220426134551230,7.960,305,2427.800,9525884,9176565,5799761,5,B,14832826
600000,20220426134551230,7.960,200,1592.000,9525884,9186457,5799762,5,B,14832827
600000,20220426134551230,7.960,95,756.200,9525884,9193695,5799763,5,B,14832828
600000,20220426134551270,7.960,3100,24676.000,9525966,9193695,5799827,5,B,14832923
600000,20220426134551340,7.950,700,5565.000,9513079,9526101,5799969,5,S,14833126
600000,20220426134552820,7.950,300,2385.000,9513080,9527242,5800755,5,S,14835009
600000,20220426134552820,7.950,400,3180.000,9513204,9527242,5800756,5,S,14835010
600000,20220426134555670,7.960,700,5572.000,9529347,9193695,5802128,5,B,14838353
600000,20220426134600600,7.960,700,5572.000,9532840,9193695,5803976,5,B,14843692
600000,20220426134605110,7.960,500,3980.000,9536150,9193695,5805763,5,B,14848786
600000,20220426134605480,7.960,700,5572.000,9536346,9193695,5805936,5,B,14849175
600000,20220426134605960,7.950,1600,12720.000,9513204,9536689,5806143,5,S,14849718
600000,20220426134605960,7.950,5200,41340.000,9515097,9536689,5806144,5,S,14849719
600000,20220426134605960,7.950,100,795.000,9516183,9536689,5806145,5,S,14849720
600000,20220426134605960,7.950,2000,15900.000,9516289,9536689,5806146,5,S,14849721
600000,20220426134605960,7.950,500,3975.000,9516290,9536689,5806147,5,S,14849722
600000,20220426134605960,7.950,100,795.000,9516291,9536689,5806148,5,S,14849723
600000,20220426134605960,7.950,500,3975.000,9517649,9536689,5806149,5,S,14849724
600000,20220426134606560,7.950,1900,15105.000,9517649,9537372,5806447,5,S,14850643
600000,20220426134607150,7.950,1000,7950.000,9517649,9537880,5806680,5,S,14851518
600000,20220426134608070,7.950,600,4770.000,9517649,9538494,5806995,5,S,14852483
600000,20220426134608630,7.950,100,795.000,9518812,9538797,5807159,5,S,14852983
600000,20220426134608630,7.950,100,795.000,9518873,9538797,5807160,5,S,14852984
600000,20220426134608630,7.950,1100,8745.000,9518875,9538797,5807161,5,S,14852985
600000,20220426134608630,7.950,200,1590.000,9518876,9538797,5807162,5,S,14852986
600000,20220426134608630,7.950,100,795.000,9521463,9538797,5807163,5,S,14852987
600000,20220426134608630,7.950,1800,14310.000,9522520,9538797,5807164,5,S,14852988
600000,20220426134609120,7.960,3600,28656.000,9539244,9193695,5807396,5,B,14853645
600000,20220426134609280,7.950,600,4770.000,9522520,9539449,5807508,5,S,14853967
600000,20220426134610440,7.950,5000,39750.000,9522520,9540314,5807980,5,S,14855293
600000,20220426134610490,7.950,700,5565.000,9522520,9540359,5808006,5,S,14855350
600000,20220426134610860,7.960,800,6368.000,9540578,9193695,5808151,5,B,14855721
600000,20220426134611690,7.950,1900,15105.000,9522520,9541031,5808468,5,S,14856480
600000,20220426134611690,7.950,100,795.000,9523583,9541031,5808469,5,S,14856481
600000,20220426134611960,7.950,1000,7950.000,9523584,9541241,5808595,5,S,14856821
600000,20220426134614310,7.950,1500,11925.000,9523584,9542835,5809467,5,S,14859247
600000,20220426134614640,7.950,100,795.000,9523584,9542989,5809571,5,S,14859501
600000,20220426134614640,7.950,3800,30210.000,9528380,9542989,5809572,5,S,14859502
600000,20220426134615790,7.950,1200,9540.000,9528380,9544009,5810094,5,S,14861044
600000,20220426134615790,7.950,200,1590.000,9529323,9544009,5810095,5,S,14861045
600000,20220426134615980,7.960,700,5572.000,9544125,9193695,5810213,5,B,14861271
600000,20220426134617700,7.950,400,3180.000,9530192,9545096,5810742,5,S,14862782
600000,20220426134617700,7.950,1200,9540.000,9530498,9545096,5810743,5,S,14862783
600000,20220426134617700,7.950,300,2385.000,9533936,9545096,5810744,5,S,14862784
600000,20220426134619040,7.950,100,795.000,9533936,9546157,5811354,5,S,14864418
600000,20220426134619040,7.950,400,3180.000,9536464,9546157,5811355,5,S,14864419
600000,20220426134619110,7.950,7000,55650.000,9536464,9546199,5811382,5,S,14864493
600000,20220426134619570,7.960,1905,15163.800,9546510,9193695,5811512,5,B,14864939
600000,20220426134619570,7.960,395,3144.200,9546510,9201879,5811513,5,B,14864940
600000,20220426134620220,7.950,300,2385.000,9536464,9546835,5811698,5,S,14865451
600000,20220426134620300,7.950,1700,13515.000,9536464,9546866,5811723,5,S,14865506
600000,20220426134620630,7.950,1300,10335.000,9536464,9546991,5811785,5,S,14865732
600000,20220426134620750,7.950,1200,9540.000,9536464,9547066,5811827,5,S,14865851
600000,20220426134621040,7.960,700,5572.000,9547265,9201879,5811970,5,B,14866204
600000,20220426134621510,7.950,700,5565.000,9536464,9547616,5812156,5,S,14866775
600000,20220426134622770,7.950,5800,46110.000,9536464,9548328,5812554,5,S,14867855
600000,20220426134622770,7.950,200,1590.000,9536720,9548328,5812555,5,S,14867856
600000,20220426134622770,7.950,2200,17490.000,9537186,9548328,5812556,5,S,14867857
600000,20220426134622770,7.950,500,3975.000,9537187,9548328,5812557,5,S,14867858
600000,20220426134622770,7.950,100,795.000,9537188,9548328,5812558,5,S,14867859
600000,20220426134622770,7.950,100,795.000,9538215,9548328,5812559,5,S,14867860
600000,20220426134622770,7.950,100,795.000,9538785,9548328,5812560,5,S,14867861
600000,20220426134622770,7.950,100,795.000,9539546,9548328,5812561,5,S,14867862
600000,20220426134622770,7.950,2400,19080.000,9539547,9548328,5812562,5,S,14867863
600000,20220426134622770,7.950,600,4770.000,9542728,9548328,5812563,5,S,14867864
600000,20220426134622770,7.950,300,2385.000,9543269,9548328,5812564,5,S,14867865
600000,20220426134622770,7.950,100,795.000,9545281,9548328,5812565,5,S,14867866
600000,20220426134622770,7.950,200,1590.000,9546992,9548328,5812566,5,S,14867867
600000,20220426134622770,7.950,200,1590.000,9547928,9548328,5812567,5,S,14867868
600000,20220426134623280,7.950,100,795.000,9548669,9548328,5812807,5,B,14868367
600000,20220426134623370,7.950,3500,27825.000,9548703,9548328,5812828,5,B,14868434
600000,20220426134623370,7.950,100,795.000,9548703,9548494,5812829,5,B,14868435
600000,20220426134623670,7.950,100,795.000,9548937,9548509,5812912,5,B,14868741
600000,20220426134623780,7.950,100,795.000,9549037,9548682,5813003,5,B,14868922
600000,20220426134623780,7.950,3900,31005.000,9549037,9548923,5813004,5,B,14868923
600000,20220426134624070,7.950,200,1590.000,9549037,9549238,5813108,5,S,14869207
600000,20220426134624070,7.950,100,795.000,9549186,9549238,5813109,5,S,14869208
600000,20220426134624070,7.940,2700,21438.000,9484471,9549238,5813110,5,S,14869209
600000,20220426134624070,7.940,200,1588.000,9489837,9549238,5813111,5,S,14869210
600000,20220426134625530,7.940,600,4764.000,9489837,9550160,5813573,5,S,14870616
600000,20220426134625980,7.960,700,5572.000,9550346,9201879,5813669,5,B,14870929
600000,20220426134626700,7.950,700,5565.000,9550215,9550608,5813871,5,S,14871387
600000,20220426134626890,7.950,200,1590.000,9550750,9550608,5813974,5,B,14871592
600000,20220426134626890,7.950,200,1590.000,9550751,9550608,5813975,5,B,14871593
600000,20220426134626920,7.950,200,1590.000,9550764,9550608,5813977,5,B,14871607
600000,20220426134626920,7.950,100,795.000,9550768,9550608,5813979,5,B,14871614
600000,20220426134626960,7.950,200,1590.000,9550796,9550608,5813987,5,B,14871643
600000,20220426134626960,7.950,200,1590.000,9550797,9550608,5813988,5,B,14871644
600000,20220426134628440,7.950,100,795.000,9551576,9550608,5814453,5,B,14872884
600000,20220426134628460,7.950,400,3180.000,9551589,9550608,5814461,5,B,14872899
600000,20220426134629700,7.940,1600,12704.000,9489837,9552126,5814720,5,S,14873678
600000,20220426134629880,7.950,100,795.000,9552237,9550608,5814773,5,B,14873852
600000,20220426134629920,7.950,1000,7950.000,9552247,9550608,5814781,5,B,14873871
600000,20220426134629920,7.940,500,3970.000,9489837,9552252,5814783,5,S,14873878
600000,20220426134631030,7.940,500,3970.000,9489837,9552980,5815090,5,S,14874979
600000,20220426134632660,7.940,900,7146.000,9489837,9553719,5815524,5,S,14876125
600000,20220426134634320,7.950,1700,13515.000,9554633,9550608,5816031,5,B,14877558
600000,20220426134635610,7.940,500,3970.000,9489837,9555183,5816321,5,S,14878423
600000,20220426134635700,7.940,900,7146.000,9489837,9555231,5816356,5,S,14878512
600000,20220426134635980,7.950,1900,15105.000,9555393,9550608,5816469,5,B,14878763
600000,20220426134635980,7.950,200,1590.000,9555393,9550975,5816470,5,B,14878764
600000,20220426134635980,7.950,3500,27825.000,9555393,9551940,5816471,5,B,14878765
600000,20220426134637060,7.940,1200,9528.000,9489837,9556073,5816917,5,S,14879836
600000,20220426134637160,7.950,900,7155.000,9556124,9551940,5816942,5,B,14879910
600000,20220426134638610,7.940,900,7146.000,9489837,9556686,5817270,5,S,14880869
600000,20220426134641650,7.940,2600,20644.000,9489837,9558318,5818075,5,S,14883365
600000,20220426134642480,7.950,800,6360.000,9558988,9551940,5818495,5,B,14884387
600000,20220426134643060,7.940,1000,7940.000,9489837,9559312,5818705,5,S,14884911
600000,20220426134644430,7.950,800,6360.000,9559861,9552374,5819024,5,B,14885856
600000,20220426134644430,7.950,100,795.000,9559861,9552984,5819025,5,B,14885857
600000,20220426134644430,7.950,100,795.000,9559861,9553026,5819026,5,B,14885858
600000,20220426134644430,7.950,100,795.000,9559861,9554951,5819027,5,B,14885859
600000,20220426134644430,7.950,200,1590.000,9559861,9554998,5819028,5,B,14885860
600000,20220426134644430,7.950,500,3975.000,9559861,9555970,5819029,5,B,14885861
600000,20220426134644430,7.950,200,1590.000,9559861,9556207,5819030,5,B,14885862
600000,20220426134644430,7.950,100,795.000,9559861,9556966,5819031,5,B,14885863
600000,20220426134644650,7.950,800,6360.000,9559861,9559954,5819071,5,S,14885999
600000,20220426134644950,7.950,100,795.000,9559861,9560099,5819175,5,S,14886246
600000,20220426134645140,7.950,100,795.000,9560123,9560215,5819309,5,S,14886489
600000,20220426134645210,7.950,100,795.000,9560124,9560300,5819361,5,S,14886593
600000,20220426134645850,7.950,100,795.000,9560125,9560797,5819620,5,S,14887331
600000,20220426134645850,7.940,500,3970.000,9489837,9560797,5819621,5,S,14887332
600000,20220426134647940,7.940,100,794.000,9489837,9561713,5820168,5,S,14888754
600000,20220426134649740,7.950,700,5565.000,9562889,9561585,5820755,5,B,14890469
600000,20220426134650670,7.940,300,2382.000,9489837,9563333,5821060,5,S,14891188
600000,20220426134652150,7.950,700,5565.000,9564312,9561585,5821616,5,B,14892646
600000,20220426134652150,7.950,600,4770.000,9564312,9562582,5821617,5,B,14892647
600000,20220426134653620,7.940,300,2382.000,9489837,9564976,5822003,5,S,14893634
600000,20220426134654320,7.940,2100,16674.000,9489837,9565553,5822335,5,S,14894459
600000,20220426134654320,7.940,7900,62726.000,9494563,9565553,5822336,5,S,14894460
600000,20220426134655000,7.940,2300,18262.000,9494563,9565972,5822646,5,S,14895141
600000,20220426134655620,7.950,900,7155.000,9566337,9562582,5822875,5,B,14895698
600000,20220426134656340,7.940,700,5558.000,9494563,9566745,5823121,5,S,14896295
600000,20220426134656670,7.940,500,3970.000,9494563,9566885,5823225,5,S,14896512
600000,20220426134658320,7.950,100,795.000,9568040,9562582,5823927,5,B,14898352
600000,20220426134658320,7.950,400,3180.000,9568040,9563663,5823928,5,B,14898353
600000,20220426134659630,7.940,4300,34142.000,9494563,9568632,5824276,5,S,14899327
600000,20220426134701090,7.940,800,6352.000,9494563,9569727,5824856,5,S,14900967
600000,20220426134701090,7.940,400,3176.000,9494564,9569727,5824857,5,S,14900968
600000,20220426134701350,7.950,700,5565.000,9569930,9563663,5824998,5,B,14901310
600000,20220426134702680,7.940,1500,11910.000,9494564,9570956,5825593,5,S,14902882
600000,20220426134705730,7.940,1000,7940.000,9494564,9573974,5827479,5,S,14907446
600000,20220426134706670,7.950,100,795.000,9575336,9563663,5828256,5,B,14909439
600000,20220426134706670,7.950,700,5565.000,9575336,9568365,5828257,5,B,14909440
600000,20220426134707080,7.940,600,4764.000,9494564,9575882,5828666,5,S,14910322
600000,20220426134707930,7.940,6500,51610.000,9494564,9576913,5829264,5,S,14911851
600000,20220426134707930,7.940,3200,25408.000,9496502,9576913,5829265,5,S,14911852
600000,20220426134707930,7.940,1100,8734.000,9496904,9576913,5829266,5,S,14911853
600000,20220426134707930,7.940,4000,31760.000,9504635,9576913,5829267,5,S,14911854
600000,20220426134707930,7.940,900,7146.000,9505473,9576913,5829268,5,S,14911855
600000,20220426134708680,7.940,300,2382.000,9505473,9577610,5829700,5,S,14912927
600000,20220426134709300,7.940,2600,20644.000,9505473,9578420,5830344,5,S,14914257
600000,20220426134710590,7.940,500,3970.000,9505473,9580116,5831386,5,S,14916857
600000,20220426134711640,7.940,5200,41288.000,9505473,9580890,5831871,5,S,14918066
600000,20220426134712410,7.940,900,7146.000,9505473,9581858,5832426,5,S,14919572
600000,20220426134712800,7.950,600,4770.000,9582351,9568365,5832742,5,B,14920277
600000,20220426134712800,7.950,200,1590.000,9582351,9570990,5832743,5,B,14920278
600000,20220426134714730,7.940,1500,11910.000,9505473,9583543,5833441,5,S,14922085
600000,20220426134714730,7.940,1000,7940.000,9506105,9583543,5833442,5,S,14922086
600000,20220426134714990,7.940,6400,50816.000,9506105,9583708,5833536,5,S,14922361
600000,20220426134714990,7.940,200,1588.000,9530190,9583708,5833537,5,S,14922362
600000,20220426134714990,7.940,2000,15880.000,9555432,9583708,5833538,5,S,14922363
600000,20220426134714990,7.940,3100,24614.000,9559248,9583708,5833539,5,S,14922364
600000,20220426134714990,7.940,100,794.000,9561264,9583708,5833540,5,S,14922365
600000,20220426134714990,7.940,600,4764.000,9561750,9583708,5833541,5,S,14922366
600000,20220426134714990,7.940,200,1588.000,9561751,9583708,5833542,5,S,14922367
600000,20220426134716090,7.940,2900,23026.000,9561752,9584711,5834183,5,S,14924061
600000,20220426134717640,7.940,1200,9528.000,9561752,9585745,5834878,5,S,14925707
600000,20220426134717930,7.950,700,5565.000,9585918,9570990,5834961,5,B,14925947
600000,20220426134720740,7.940,3500,27790.000,9561752,9587913,5836260,5,S,14929140
600000,20220426134720740,7.940,400,3176.000,9561778,9587913,5836261,5,S,14929141
600000,20220426134720740,7.940,400,3176.000,9563515,9587913,5836262,5,S,14929142
600000,20220426134720740,7.940,700,5558.000,9563595,9587913,5836263,5,S,14929143
600000,20220426134720740,7.940,100,794.000,9565630,9587913,5836264,5,S,14929144
600000,20220426134722060,7.940,1300,10322.000,9565630,9589127,5837145,5,S,14931041
600000,20220426134723640,7.940,1400,11116.000,9565630,9590252,5837854,5,S,14932785
600000,20220426134723640,7.940,200,1588.000,9566862,9590252,5837855,5,S,14932786
600000,20220426134723640,7.940,100,794.000,9567061,9590252,5837856,5,S,14932787
600000,20220426134723910,7.940,100,794.000,9567061,9590465,5838023,5,S,14933114
600000,20220426134723940,7.940,100,794.000,9567061,9590510,5838054,5,S,14933171
600000,20220426134723960,7.940,100,794.000,9567061,9590527,5838065,5,S,14933196
600000,20220426134724050,7.950,300,2385.000,9590618,9570990,5838164,5,B,14933372
600000,20220426134724050,7.950,100,795.000,9590618,9573138,5838165,5,B,14933373
600000,20220426134724050,7.950,100,795.000,9590618,9573158,5838166,5,B,14933374
600000,20220426134724050,7.950,400,3180.000,9590618,9576442,5838167,5,B,14933375
600000,20220426134725060,7.940,500,3970.000,9567152,9591603,5838817,5,S,14934798
600000,20220426134726690,7.940,100,794.000,9567152,9592604,5839572,5,S,14936611
600000,20220426134726690,7.940,400,3176.000,9568819,9592604,5839573,5,S,14936612
600000,20220426134726690,7.940,300,2382.000,9575750,9592604,5839574,5,S,14936613
600000,20220426134726690,7.940,100,794.000,9578993,9592604,5839575,5,S,14936614
600000,20220426134727000,7.940,100,794.000,9589066,9592935,5839808,5,S,14937100
600000,20220426134729640,7.940,200,1588.000,9589066,9595098,5841122,5,S,14940496
600000,20220426134729640,7.940,200,1588.000,9590232,9595098,5841123,5,S,14940497
600000,20220426134729640,7.940,400,3176.000,9591034,9595098,5841124,5,S,14940498
600000,20220426134729890,7.940,100,794.000,9591034,9595247,5841238,5,S,14940769
600000,20220426134730110,7.950,900,7155.000,9595437,9576442,5841337,5,B,14941038
600000,20220426134731030,7.940,100,794.000,9595797,9596305,5841980,5,S,14942393
600000,20220426134731030,7.940,100,794.000,9596211,9596305,5841981,5,S,14942394
600000,20220426134731030,7.930,300,2379.000,9477367,9596305,5841982,5,S,14942395
600000,20220426134734860,7.930,1400,11102.000,9477367,9599325,5843868,5,S,14947283
600000,20220426134734860,7.930,200,1586.000,9501760,9599325,5843869,5,S,14947284
600000,20220426134734860,7.930,600,4758.000,9581356,9599325,5843870,5,S,14947285
600000,20220426134734860,7.930,100,793.000,9590381,9599325,5843871,5,S,14947286
600000,20220426134734860,7.930,100,793.000,9597698,9599325,5843872,5,S,14947287
600000,20220426134735700,7.930,400,3172.000,9597698,9599894,5844195,5,S,14948212
600000,20220426134735700,7.930,100,793.000,9597699,9599894,5844196,5,S,14948213
600000,20220426134736250,7.930,500,3965.000,9598674,9600513,5844600,5,S,14949124
600000,20220426134737900,7.930,1800,14274.000,9598674,9601899,5845501,5,S,14951294
600000,20220426134737900,7.930,100,793.000,9601676,9601899,5845502,5,S,14951295
600000,20220426134738360,7.930,300,2379.000,9602153,9601899,5845772,5,B,14951793
600000,20220426134738690,7.930,200,1586.000,9602153,9602383,5845957,5,S,14952149
600000,20220426134738910,7.930,100,793.000,9602546,9602383,5846079,5,B,14952393
600000,20220426134738940,7.930,200,1586.000,9602559,9602383,5846089,5,B,14952407
600000,20220426134738960,7.930,100,793.000,9602578,9602383,5846102,5,B,14952438
600000,20220426134738960,7.930,100,793.000,9602584,9602383,5846104,5,B,14952446
600000,20220426134739060,7.930,200,1586.000,9602649,9602383,5846150,5,B,14952559
600000,20220426134739060,7.940,200,1588.000,9602649,9597518,5846151,5,B,14952560
600000,20220426134739060,7.940,200,1588.000,9602649,9597833,5846152,5,B,14952561
600000,20220426134739360,7.920,700,5544.000,9454772,9603091,5846501,5,S,14953336
600000,20220426134739560,7.940,500,3970.000,9603292,9597833,5846665,5,B,14953651
600000,20220426134739560,7.940,200,1588.000,9603292,9598900,5846666,5,B,14953652
600000,20220426134739790,7.920,500,3960.000,9455894,9603460,5846761,5,S,14953919
600000,20220426134740120,7.930,600,4758.000,9603491,9603656,5846877,5,S,14954268
600000,20220426134740120,7.930,100,793.000,9603593,9603656,5846878,5,S,14954269
600000,20220426134741010,7.930,200,1586.000,9603593,9604203,5847211,5,S,14955113
600000,20220426134741710,7.930,600,4758.000,9603593,9604590,5847427,5,S,14955711
600000,20220426134741710,7.930,200,1586.000,9603698,9604590,5847428,5,S,14955712
600000,20220426134742670,7.930,500,3965.000,9603698,9605528,5847989,5,S,14957131
600000,20220426134744610,7.930,100,793.000,9604809,9606513,5848532,5,S,14958797
600000,20220426134744610,7.930,100,793.000,9604810,9606513,5848533,5,S,14958798
600000,20220426134744610,7.930,500,3965.000,9606188,9606513,5848534,5,S,14958799
600000,20220426134745110,7.930,700,5551.000,9606721,9606513,5848695,5,B,14959216
600000,20220426134747700,7.920,200,1584.000,9455894,9608123,5849453,5,S,14961541
600000,20220426134747700,7.920,200,1584.000,9464034,9608123,5849454,5,S,14961542
600000,20220426134749960,7.920,500,3960.000,9464034,9609519,5850296,5,S,14963701
600000,20220426134750110,7.930,100,793.000,9609571,9606730,5850369,5,B,14963837
600000,20220426134750110,7.930,100,793.000,9609571,9607156,5850370,5,B,14963838
600000,20220426134750110,7.930,100,793.000,9609571,9607419,5850371,5,B,14963839
600000,20220426134750110,7.940,3900,30966.000,9609571,9602589,5850372,5,B,14963840
600000,20220426134750660,7.920,300,2376.000,9494069,9609818,5850543,5,S,14964269
600000,20220426134750870,7.930,200,1586.000,9609901,9609591,5850591,5,B,14964405
600000,20220426134751260,7.920,1200,9504.000,9494069,9610169,5850718,5,S,14964832
600000,20220426134752960,7.920,1100,8712.000,9494069,9611075,5851198,5,S,14966355
600000,20220426134753610,7.920,1500,11880.000,9494069,9611378,5851394,5,S,14966859
600000,20220426134754300,7.920,500,3960.000,9494069,9611715,5851626,5,S,14967406
600000,20220426134755910,7.920,100,792.000,9494069,9612441,5852048,5,S,14968547
600000,20220426134755910,7.920,1400,11088.000,9494071,9612441,5852049,5,S,14968548
600000,20220426134756610,7.920,1200,9504.000,9494071,9612698,5852189,5,S,14969003
600000,20220426134757280,7.920,500,3960.000,9494071,9613057,5852402,5,S,14969553
600000,20220426134758920,7.920,200,1584.000,9494071,9613737,5852819,5,S,14970858
600000,20220426134759720,7.920,1000,7920.000,9494071,9614012,5852942,5,S,14971274
600000,20220426134801320,7.930,100,793.000,9615028,9609591,5853693,5,B,14973070
600000,20220426134801320,7.930,200,1586.000,9615028,9610069,5853694,5,B,14973071
600000,20220426134801320,7.930,100,793.000,9615028,9612158,5853695,5,B,14973072
600000,20220426134801320,7.930,100,793.000,9615028,9614191,5853696,5,B,14973073
600000,20220426134801320,7.930,1800,14274.000,9615028,9614306,5853697,5,B,14973074
600000,20220426134802110,7.940,200,1588.000,9615420,9602589,5853928,5,B,14973655
600000,20220426134802620,7.930,500,3965.000,9615028,9615635,5854079,5,S,14974017
600000,20220426134802870,7.930,700,5551.000,9615028,9615716,5854113,5,S,14974141
600000,20220426134803050,7.940,900,7146.000,9615854,9602589,5854174,5,B,14974321
600000,20220426134803050,7.940,100,794.000,9615854,9605799,5854175,5,B,14974322
600000,20220426134803050,7.940,1400,11116.000,9615854,9606359,5854176,5,B,14974323
